deck_id	deck_skeleton_id	archetype_id	scope	route_type	battle_type	tier	variant_index	deck_variant_role	card_slot_index	slot_role	card_id	card_class	card_weapon_style	card_rarity	card_tactic_role	card_deck_role	card_power_budget	card_budget_delta	preferred_distance_min	preferred_distance_max	selection_score	selection_reason	required_card_tags	forbidden_card_tags	card_tags	source_card_pool	notes
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	1	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	114.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	2	attack	blade_close_slash	attack	blademaster	common	approach	attack	5	1	1	2	108.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_attack,ai_close_in	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	3	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	102.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	4	attack	blade_close_slash	attack	blademaster	common	approach	attack	5	1	1	2	96.00	role_match,weapon_match,required_tag_match,distance_match,repeat_penalty	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_attack,ai_close_in	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	5	guard	blade_counter_cut	guard	blademaster	uncommon	counter	guard	7	-1	1	2	124.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	6	guard	blade_counter_cut	guard	blademaster	uncommon	counter	guard	7	-1	1	2	112.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	7	guard	blade_inside_guard	guard	blademaster	common	guard	guard	5	1	1	2	110.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	8	movement	blade_quick_entry	movement	blademaster	common	approach	movement	4	0	1	2	108.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_movement,ai_setup	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	9	movement	blade_shoulder_shift	movement	blademaster	common	retreat	movement	3	-1	1	2	100.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_retreat,deck_movement,ai_reset	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	10	posture_break	blade_opening_break	posture_break	blademaster	uncommon	break	posture_break	6	-2	1	2	114.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_break,deck_posture_break,ai_break_open	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	11	posture_break	blade_punish_riposte	posture_break	blademaster	rare	punish	posture_break	7	-5	1	2	109.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_punish,deck_posture_break,ai_punish	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_basic	enemy_elite_blade_counter_elite_basic	elite_blade_counter	big_map_elite	common	elite	elite	1	basic	12	tempo	blade_tempo_feint	tempo	blademaster	uncommon	combo_bridge	tempo	5	1	1	2	106.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_basic,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	1	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	114.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	2	attack	blade_close_slash	attack	blademaster	common	approach	attack	5	1	1	2	108.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_attack,ai_close_in	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	3	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	102.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	4	attack	blade_close_slash	attack	blademaster	common	approach	attack	5	1	1	2	96.00	role_match,weapon_match,required_tag_match,distance_match,repeat_penalty	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_attack,ai_close_in	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	5	guard	blade_counter_cut	guard	blademaster	uncommon	counter	guard	7	-1	1	2	124.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	6	guard	blade_counter_cut	guard	blademaster	uncommon	counter	guard	7	-1	1	2	112.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	7	guard	blade_inside_guard	guard	blademaster	common	guard	guard	5	1	1	2	110.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	8	movement	blade_quick_entry	movement	blademaster	common	approach	movement	4	0	1	2	108.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_approach,deck_movement,ai_setup	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	9	movement	blade_shoulder_shift	movement	blademaster	common	retreat	movement	3	-1	1	2	100.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_retreat,deck_movement,ai_reset	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	10	posture_break	blade_opening_break	posture_break	blademaster	uncommon	break	posture_break	6	-2	1	2	114.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_break,deck_posture_break,ai_break_open	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	11	posture_break	blade_punish_riposte	posture_break	blademaster	rare	punish	posture_break	7	-5	1	2	109.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_punish,deck_posture_break,ai_punish	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	12	tempo	blade_tempo_feint	tempo	blademaster	uncommon	combo_bridge	tempo	5	1	1	2	106.00	role_match,weapon_match,required_tag_match,distance_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	13	tempo	blade_focus_recover	tempo	blademaster	common	recovery	tempo	5	5	1	2	95.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_recovery,deck_tempo,ai_reset	generated_card_pool.tsv	
enemy_elite_blade_counter_elite_advanced	enemy_elite_blade_counter_elite_advanced	elite_blade_counter	big_map_elite	common	elite	elite	2	advanced	14	combo	blade_dual_cut_chain	combo	blademaster	rare	burst	combo	7	-5	1	2	109.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_approach,role_counter,variant_advanced,weapon_blademaster	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_burst,deck_combo,ai_burst	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	1	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	2	95.00	role_match,generic_fallback,required_tag_match,distance_match,tactic_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	2	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	89.00	role_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	3	attack	spear_pressure_jab	attack	spearman	uncommon	pressure	attack	5	-3	1	2	86.00	role_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_spearman,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	4	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	2	83.00	role_match,generic_fallback,required_tag_match,distance_match,tactic_match,repeat_penalty	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	5	guard	generic_counter_guard	guard	generic	uncommon	counter	guard	6	-2	1	2	81.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	6	guard	generic_guard	guard	generic	common	guard	guard	5	1	1	2	77.00	role_match,generic_fallback,distance_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	7	movement	generic_side_step	movement	generic	common	approach	movement	3	-1	1	2	87.00	role_match,generic_fallback,distance_match,tactic_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_approach,deck_movement,ai_tempo	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	8	movement	spear_hold_distance	movement	spearman	common	control	movement	4	0	1	2	85.00	role_match,required_tag_match,distance_match,tactic_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_spearman,role_control,deck_movement,ai_hold_distance	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	9	posture_break	generic_guard_split	posture_break	generic	uncommon	punish	posture_break	5	-3	1	2	78.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_break,deck_posture_break,ai_punish	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	10	posture_break	generic_posture_tap	posture_break	generic	common	break	posture_break	3	-1	1	2	77.00	role_match,generic_fallback,distance_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_break,deck_posture_break,ai_chip	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	11	tempo	generic_tempo_shift	tempo	generic	uncommon	combo_bridge	tempo	4	0	1	2	83.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_basic	enemy_elite_dual_blade_raider_elite_basic	elite_dual_blade_raider	big_map_elite	common	elite	elite	1	basic	12	tempo	blade_tempo_feint	tempo	blademaster	uncommon	combo_bridge	tempo	5	1	1	2	73.00	role_match,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_basic	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	1	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	2	95.00	role_match,generic_fallback,required_tag_match,distance_match,tactic_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	2	attack	blade_follow_step	attack	blademaster	uncommon	pressure	attack	6	-2	1	2	89.00	role_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_pressure,deck_attack,ai_stick	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	3	attack	spear_pressure_jab	attack	spearman	uncommon	pressure	attack	5	-3	1	2	86.00	role_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_spearman,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	4	attack	generic_forward_press	attack	generic	common	pressure	attack	4	0	1	2	83.00	role_match,generic_fallback,required_tag_match,distance_match,tactic_match,repeat_penalty	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_pressure,deck_attack,ai_press	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	5	guard	generic_counter_guard	guard	generic	uncommon	counter	guard	6	-2	1	2	81.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_counter,deck_guard,ai_counter	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	6	guard	generic_guard	guard	generic	common	guard	guard	5	1	1	2	77.00	role_match,generic_fallback,distance_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	7	movement	generic_side_step	movement	generic	common	approach	movement	3	-1	1	2	87.00	role_match,generic_fallback,distance_match,tactic_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_approach,deck_movement,ai_tempo	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	8	movement	spear_hold_distance	movement	spearman	common	control	movement	4	0	1	2	85.00	role_match,required_tag_match,distance_match,tactic_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_spearman,role_control,deck_movement,ai_hold_distance	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	9	posture_break	generic_guard_split	posture_break	generic	uncommon	punish	posture_break	5	-3	1	2	78.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_break,deck_posture_break,ai_punish	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	10	posture_break	generic_posture_tap	posture_break	generic	common	break	posture_break	3	-1	1	2	77.00	role_match,generic_fallback,distance_match	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_break,deck_posture_break,ai_chip	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	11	tempo	generic_tempo_shift	tempo	generic	uncommon	combo_bridge	tempo	4	0	1	2	83.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	12	tempo	blade_tempo_feint	tempo	blademaster	uncommon	combo_bridge	tempo	5	1	1	2	73.00	role_match,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_tempo,deck_tempo,ai_setup	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	13	combo	generic_link_cut	combo	generic	uncommon	combo_bridge	combo	4	0	1	2	83.00	role_match,generic_fallback,distance_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_generic,role_combo_bridge,deck_combo,ai_link	generated_card_pool.tsv	
enemy_elite_dual_blade_raider_elite_advanced	enemy_elite_dual_blade_raider_elite_advanced	elite_dual_blade_raider	big_map_elite	common	elite	elite	2	advanced	14	combo	blade_dual_cut_chain	combo	blademaster	rare	burst	combo	7	-5	1	2	76.00	role_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_control,role_mixed_weapon,role_pressure,variant_advanced	player_only,true_boss_only,weapon_mismatch	weapon_blademaster,role_burst,deck_combo,ai_burst	generated_card_pool.tsv	
enemy_elite_firearm_guard_elite_basic	enemy_elite_firearm_guard_elite_basic	elite_firearm_guard	big_map_elite	common	elite	elite	1	basic	1	attack	enemy_firearm_shot	attack	firearm	uncommon	pressure	attack	6	-2	3	4	122.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit	enemy_elite,role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_attack,ai_firearm	generated_card_pool.tsv	
enemy_elite_firearm_guard_elite_basic	enemy_elite_firearm_guard_elite_basic	elite_firearm_guard	big_map_elite	common	elite	elite	1	basic	2	attack	enemy_firearm_shot	attack	firearm	uncommon	pressure	attack	6	-2	3	4	110.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match,rarity_fit,repeat_penalty	enemy_elite,role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_firearm_pressure,deck_attack,ai_firearm	generated_card_pool.tsv	
enemy_elite_firearm_guard_elite_basic	enemy_elite_firearm_guard_elite_basic	elite_firearm_guard	big_map_elite	common	elite	elite	1	basic	3	attack	enemy_firearm_close_check	attack	firearm	common	punish	attack	5	1	3	4	100.00	role_match,weapon_match,required_tag_match,distance_match	enemy_elite,role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_punish,deck_attack,ai_counterplay	generated_card_pool.tsv	
enemy_elite_firearm_guard_elite_basic	enemy_elite_firearm_guard_elite_basic	elite_firearm_guard	big_map_elite	common	elite	elite	1	basic	4	attack	enemy_firearm_close_check	attack	firearm	common	punish	attack	5	1	3	4	88.00	role_match,weapon_match,required_tag_match,distance_match,repeat_penalty	enemy_elite,role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_punish,deck_attack,ai_counterplay	generated_card_pool.tsv	
enemy_elite_firearm_guard_elite_basic	enemy_elite_firearm_guard_elite_basic	elite_firearm_guard	big_map_elite	common	elite	elite	1	basic	5	guard	enemy_firearm_guard_cover	guard	firearm	common	guard	guard	5	1	3	4	110.00	role_match,weapon_match,required_tag_match,distance_match,tactic_match	enemy_elite,role_firearm_pressure,role_tempo,variant_basic,weapon_firearm	player_only,true_boss_only,weapon_mismatch	weapon_firearm,role_guard,deck_guard,ai_stabilize	generated_card_pool.tsv	
